,fixture_id,time.starting_at.date,Team.data.name,op_Team.data.name,gs_expected_score,gs_op_expected_score,gs_local_prob,gs_tie_prob,gs_visitor_prob,gs_expected_winner,winner,score,op_score,expected_goals,is_home,op_expected_goals
22,741386.0,2014-03-23 00:30:000000,Sporting Kansas City,San Jose Earthquakes,1.7793060514414047,0.9785380153006259,0.5619151655276906,0.23232099916439908,0.20576102439633825,Sporting Kansas City,Sporting Kansas City,1.0,0.0,1.597597,1,1.81233
23,741387.0,2014-03-23 19:00:000000,Chicago Fire,New York Red Bulls,1.6583370196087255,1.0374959485680655,0.5187929635036098,0.244188405498645,0.23701717495417995,Chicago Fire,tie,1.0,1.0,1.623839,1,1.833107
24,741380.0,2014-03-23 20:00:000000,Montreal Impact,Seattle Sounders FC,1.4990815007042568,0.9584720848099278,0.49782278949908076,0.26063123451196396,0.24154542093968556,Montreal Impact,Seattle Sounders FC,0.0,2.0,1.119371,1,1.418827
25,741388.0,2014-03-29 20:00:000000,Philadelphia Union,Montreal Impact,1.5233339048760641,0.9281961052339559,0.5115999051374541,0.2584539266752669,0.22994552328916126,Philadelphia Union,tie,1.0,1.0,1.419684,1,1.332597
26,741389.0,2014-03-29 20:00:000000,D.C. United,Chicago Fire,1.4990815007042568,1.028403192218859,0.4808803421607956,0.2593887314869409,0.2597303645232391,D.C. United,tie,2.0,2.0,0.738999,1,1.3436059999999999
27,741390.0,2014-03-29 22:00:000000,Colorado Rapids,Sporting Kansas City,1.835473024312622,1.116648575487955,0.54184138524381,0.2283562192211201,0.2297986154048174,Colorado Rapids,Sporting Kansas City,2.0,3.0,0.687663,1,1.213091
28,741391.0,2014-03-29 23:00:000000,Vancouver Whitecaps,Houston Dynamo,1.686073124626174,1.146530194189245,0.49981066664552615,0.2409869817238718,0.2592006249627119,Vancouver Whitecaps,Vancouver Whitecaps,2.0,1.0,0.9878290000000001,1,1.251298
29,741392.0,2014-03-30 00:30:000000,FC Dallas,Portland Timbers,1.8622661370280522,1.004723782694054,0.5745135514883186,0.22470378263479596,0.20077836289229656,FC Dallas,FC Dallas,2.0,1.0,1.255347,1,1.094814
30,741393.0,2014-03-30 02:30:000000,Real Salt Lake,Toronto FC,1.851701590231021,0.9584720848099278,0.5833673721982866,0.22489220918699193,0.19173634130158784,Real Salt Lake,Real Salt Lake,3.0,0.0,1.572992,1,1.327224
31,741394.0,2014-03-30 03:00:000000,Seattle Sounders FC,Columbus Crew,1.5689761259144834,1.0316102836341212,0.4980071416950389,0.25268084098493687,0.24931115369139792,Seattle Sounders FC,Columbus Crew,1.0,2.0,1.574799,1,0.9836020000000001
32,741395.0,2014-03-30 03:30:000000,San Jose Earthquakes,New England Revolution,1.5552254046221714,0.9669465364653034,0.5102090072685186,0.254751859955681,0.23503834449962366,San Jose Earthquakes,New England Revolution,1.0,2.0,1.62497,1,0.867583
33,741396.0,2014-03-30 20:00:000000,New York Red Bulls,Chivas USA,1.660920781747854,0.9530347184785065,0.5399939563484237,0.24398488719148645,0.2160196873263596,New York Red Bulls,tie,1.0,1.0,1.7336619999999998,1,1.17911
34,741399.0,2014-04-05 20:00:000000,Portland Timbers,Seattle Sounders FC,1.6226773926988471,0.9669465364653034,0.5271603126795662,0.24788655068480658,0.22495195730014395,Portland Timbers,tie,4.0,4.0,0.9473459999999999,1,1.728488
35,741397.0,2014-04-05 21:00:000000,Montreal Impact,New York Red Bulls,1.4859433454639213,1.0300054897014543,0.47708187642892363,0.260607257849015,0.262310348335423,Montreal Impact,tie,2.0,2.0,1.246399,1,1.498073
